latitude,longitude
38.2252529,-85.7203798
38.2061355,-85.6621086
38.2361432,-85.7365844
38.2329896,-85.7889376
38.1809639,-85.7905241
38.2595410,-85.8183096
38.2670935,-85.7958472
38.1974791,-85.7903891
38.2008126,-85.7796298
38.1969051,-85.7704992
38.1586214,-85.7738287
38.1935963,-85.7775591
38.2224622,-85.6937887
38.2308773,-85.7960740
38.2368072,-85.6487267
38.1296001,-85.6808325
38.2817985,-85.4707329
38.1836057,-85.7853355
38.2249609,-85.7711816
38.1936728,-85.7722037
38.1955945,-85.7138742
38.2629384,-85.7988628
38.2116319,-85.7477724
38.2618828,-85.7931878
38.1802091,-85.8060551
38.1975612,-85.7326487
38.2398229,-85.7839281
38.2404716,-85.8090416
38.2659142,-85.7878789
38.2599827,-85.7138590
38.2600555,-85.8143328
38.2482775,-85.7366273
38.2328311,-85.7026762
38.2190876,-85.7459436
38.2129395,-85.6815792
38.2076863,-85.7193927
38.2287920,-85.6999520
38.1502279,-85.7730803
38.2693989,-85.7977408
38.2096001,-85.7968487
38.2216551,-85.7019972
38.3124993,-85.5249833
38.2700772,-85.7957443
38.2095614,-85.7467060
38.2226212,-85.7886488
38.2409532,-85.7889762
38.2264619,-85.7990143
38.1963706,-85.7798351
38.2624273,-85.7899412
38.2249579,-85.7266118
38.2169455,-85.7373377
38.2269428,-85.6996436
38.2272569,-85.7057852
38.1570717,-85.7583020
38.1842536,-85.7636847
38.1838511,-85.7779454
38.2282688,-85.7402861
38.2215800,-85.7983466
38.1829185,-85.8032047
38.2340278,-85.7360823
38.2622365,-85.7098652
38.1784576,-85.7826226
38.2440387,-85.7820310
38.2065098,-85.6832402
38.1960097,-85.6436304
38.2462537,-85.6598781
38.1639564,-85.7655111
38.2138742,-85.7930267
38.1998887,-85.7155738
38.2379678,-85.7873751
38.1859544,-85.7602345
38.2081163,-85.6819345
38.1594118,-85.7692673
38.2481457,-85.8260496
38.1507594,-85.7743596
38.1997104,-85.6361507
38.2380428,-85.7237278
38.2303562,-85.8028263
38.2639192,-85.7819702
38.2003792,-85.6334654
38.2238342,-85.7250897
38.1764420,-85.8027689
38.2399853,-85.7091764
38.2378536,-85.7849522
38.2090633,-85.7384116
38.2356321,-85.7354562
38.2474482,-85.7280023
38.2088448,-85.7808226
38.2623824,-85.8248634
38.2124750,-85.7937018
38.2328733,-85.7856108
38.2656022,-85.8176445
38.2408992,-85.7243790
38.2206097,-85.6642067
38.2188770,-85.6827240
38.2496443,-85.6581695
38.2536275,-85.6704422
38.2244982,-85.6961138
38.2373232,-85.7139003
38.2400129,-85.7889249
38.2631354,-85.7889891
38.1942869,-85.7652748
38.2229901,-85.7949505
38.1944942,-85.7783306
38.2240416,-85.7481984
38.1728172,-85.7764637
38.2251555,-85.7269004
38.2622299,-85.8265316
38.2226360,-85.7961619
38.1995232,-85.7838112
38.2406955,-85.7399565
38.2420944,-85.8072978
38.2030600,-85.7009157
38.1870687,-85.7760405
38.2286315,-85.7534516
38.1373314,-85.5733908
38.2470731,-85.7388776
38.2443207,-85.7312748
38.1979676,-85.7676299
38.1601993,-85.7095255
38.2371394,-85.7815652
38.2193380,-85.7435527
38.2079873,-85.7378871
38.2427410,-85.7878192
38.2244578,-85.7104190
38.2666274,-85.7921247
38.2174040,-85.7929976
38.2338029,-85.7823266
38.2226106,-85.6393235
38.2220972,-85.7520722
38.2151847,-85.7459328
38.2221868,-85.6621095
38.1905635,-85.7770434
38.2363955,-85.7164587
38.2236964,-85.6549716
38.1997594,-85.7902643
38.2194616,-85.7999207
38.2267310,-85.6719704
38.2222253,-85.6549022
38.2360157,-85.7297601
38.2115827,-85.8005115
38.2475350,-85.6649939
38.1124266,-85.6656224
38.1056455,-85.6617714
38.1073093,-85.6646765
38.1055073,-85.6617730
38.1057620,-85.6622844
38.1046912,-85.6634622
38.1055807,-85.6639971
38.1118339,-85.6658326
38.1116980,-85.6643259
38.1127454,-85.6652885
38.1123168,-85.6666038
38.1045608,-85.6628924
38.1118666,-85.6667117
38.1068969,-85.6647337
38.1075874,-85.6641167
38.1128778,-85.6648969
38.3188586,-85.5420460
38.1077224,-85.6640481
38.1050098,-85.6646220
38.0903072,-85.6417435
38.1113070,-85.5717821
38.1115199,-85.5717551
38.1114317,-85.5723504
38.0936933,-85.8609740
38.1442613,-85.8731202
38.2221396,-85.7454511
38.2271896,-85.7044770
38.0499999,-85.8981254
38.1617169,-85.7099807
38.2090513,-85.7780633
38.3077853,-85.6137421
38.1117767,-85.8859062
38.1741553,-85.6297584
38.1618203,-85.7759933
38.1807875,-85.7889037
38.2367444,-85.7135117
38.1979046,-85.7887132
38.2279758,-85.7110990
38.2283464,-85.7023868
38.1737587,-85.6300460
38.1737603,-85.6296876
38.2523843,-85.6641546
38.2452475,-85.7040624
38.0896180,-85.6440110
38.0953261,-85.6442950
38.0897477,-85.6441577
38.0943870,-85.6426593
38.0940215,-85.6416707
38.0903388,-85.6432080
38.0889023,-85.6413787
38.1750032,-85.6287655
38.1982430,-85.5948204
38.1981892,-85.5942190
38.1967856,-85.5945518
38.1769166,-85.6295900
38.1768777,-85.6285162
38.1972672,-85.5968012
38.1829057,-85.5689362
38.1126729,-85.6720607
38.1982847,-85.5956103
38.1982531,-85.5945338
38.1973339,-85.5965225
38.1971223,-85.5941329
38.1973745,-85.5964102
38.1978090,-85.5953195
38.1930945,-85.6212520
38.1674445,-85.7707293
38.2661160,-85.4359766
38.2665343,-85.4350565
38.2656290,-85.4359378
38.2642273,-85.4386916
38.2649035,-85.4381842
38.1464103,-85.6523075
38.2650895,-85.4368409
38.1783852,-85.8242036
38.1783850,-85.8242671
38.1783862,-85.8243264
38.2225397,-85.8006657
38.2366794,-85.7329558
38.2672508,-85.8213578
38.2416235,-85.4477445
38.2375008,-85.4431255
38.2372344,-85.4428374
38.2459189,-85.4538645
38.2428735,-85.4473608
38.2402404,-85.4491938
38.2402457,-85.4494762
38.2454449,-85.4529558
38.2445182,-85.4518046
38.2447355,-85.4522585
38.2433444,-85.4483658
38.2444019,-85.4516064
38.2425663,-85.4475218
38.2377182,-85.4426471
38.2379705,-85.4427246
38.2378633,-85.4437639
38.2360899,-85.7747627
38.2193721,-85.7889494
38.2434913,-85.7855445
38.2453645,-85.7308595
38.2108797,-85.6815282
38.2218964,-85.6419016
38.2301521,-85.7032246
38.2224489,-85.8107041
38.2123086,-85.6810725
38.2375595,-85.7936782
38.2157033,-85.6547074
38.2169701,-85.7295206
38.1992622,-85.6397176
38.2381544,-85.7835914
38.2170050,-85.7359156
38.2615899,-85.7987826
38.2613174,-85.8180640
38.2567135,-85.7182910
38.2213554,-85.7953053
38.2658516,-85.4354143
38.2654297,-85.4364477
38.2663918,-85.4373647
38.1725111,-85.6380157
38.2677489,-85.4343901
38.2671563,-85.4335362
38.2663278,-85.4363076
38.2666647,-85.4337236
38.0933048,-85.5616466
38.2664357,-85.4332504
38.2629587,-85.4390842
38.2665386,-85.4367436
38.1465270,-85.6546848
38.2652745,-85.4368251
38.2673461,-85.4340220
38.2675272,-85.4351017
38.2674598,-85.4344880
38.2683958,-85.4330095
38.2661638,-85.4373663
38.2652709,-85.4379901
38.2661191,-85.4346833
38.2670618,-85.4347422
38.2685386,-85.4331081
38.2663966,-85.4339827
38.2665484,-85.4372079
38.2664223,-85.4365495
38.0946715,-85.5681697
38.1724067,-85.6380279
38.0911221,-85.5650928
38.1726170,-85.6375052
38.1049542,-85.6107817
38.1060220,-85.6083780
38.1054195,-85.6108747
38.2680833,-85.4348915
38.2653302,-85.4349386
38.2685735,-85.4333780
38.2684652,-85.4343133
38.2281336,-85.7560773
38.2150471,-85.7348117
38.2639190,-85.7072191
38.2629451,-85.7931087
38.2526257,-85.7141230
38.1424049,-85.6519362
38.2246393,-85.7990746
38.1394306,-85.6152965
38.1401857,-85.6164695
38.1396791,-85.6161305
38.1783880,-85.8243916
38.1783918,-85.8244518
38.1784399,-85.8242065
38.1784424,-85.8242684
38.1784436,-85.8243293
38.1784447,-85.8243946
38.1784480,-85.8244522
38.1972496,-85.5969170
38.1980145,-85.5953200
38.1589029,-85.7589070
38.1698339,-85.7121971
38.1503250,-85.7805403
38.2481596,-85.7278131
38.1858256,-85.8508491
38.1909561,-85.7857588
38.1543720,-85.5665127
38.1523226,-85.5685519
38.1409513,-85.5376893
38.1737203,-85.5318402
38.0855145,-85.5484322
38.1730632,-85.5313368
38.1733403,-85.5313571
38.1955301,-85.5958759
38.1978156,-85.5946963
38.2377472,-85.7798353
38.2602311,-85.7987646
38.2641456,-85.5955366
38.2641756,-85.5958390
38.2641162,-85.5957692
38.2640797,-85.5958217
38.1974696,-85.5938723
38.1978488,-85.5936606
38.1975363,-85.5944434
38.1933523,-85.6210560
38.1980888,-85.5961950
38.1977688,-85.5956991
38.1982295,-85.5940162
38.1801060,-85.6294922
38.1068978,-85.8909658
38.1068275,-85.8909798
38.1070532,-85.8909444
38.1956176,-85.5953799
38.1787450,-85.6296093
38.1940053,-85.5962130
38.2178159,-85.6522827
38.2646175,-85.5960891
38.2649720,-85.5943002
38.1071495,-85.8909232
38.1070791,-85.8909387
38.2650679,-85.5943062
38.2644801,-85.5962936
38.2644324,-85.5950707
38.2647437,-85.5947997
38.2648145,-85.5948784
38.2650308,-85.5943685
38.2650978,-85.5944432
38.2650090,-85.5942442
38.2651397,-85.5943936
38.2272360,-85.7526367
38.2641099,-85.5955843
38.2641429,-85.5959023
38.2640090,-85.5957343
38.2642232,-85.5956202
38.2644784,-85.5951189
38.3246649,-85.5749220
38.3248898,-85.5747675
38.3251173,-85.5741053
38.2643643,-85.5952890
38.2644209,-85.5952088
38.2644493,-85.5953922
38.2403053,-85.6602671
38.2645919,-85.5951965
38.2646492,-85.5952566
38.2646828,-85.5953849
38.2645811,-85.5955437
38.2645186,-85.5954690
38.2648826,-85.5945861
38.2644818,-85.5959453
38.3142974,-85.5513892
38.2638487,-85.4338610
38.2637236,-85.4344867
38.3154551,-85.5538201
38.2635593,-85.4352011
38.2639987,-85.4338579
38.2644387,-85.4350455
38.3170201,-85.5518766
38.3138166,-85.5528160
38.1753128,-85.6292129
38.2647064,-85.5946626
38.2647817,-85.5947453
38.2648494,-85.5948278
38.2648503,-85.5946569
38.2644485,-85.5959882
38.2645126,-85.5962536
38.2643696,-85.5960893
38.2644137,-85.5962324
38.2643362,-85.5961381
38.2642789,-85.5956813
38.2643191,-85.5952427
38.2643749,-85.5951605
38.2646790,-85.5947230
38.2341095,-85.6629614
38.1806981,-85.8059408
38.2640628,-85.7864842
38.2647899,-85.5945865
38.2332657,-85.7899306
38.1836390,-85.8056532
38.2208577,-85.7370915
38.1859521,-85.7172218
38.2255180,-85.7607118
38.1759270,-85.6290711
38.1975694,-85.5953389
38.1799596,-85.6294956
38.1926666,-85.6213022
38.1982127,-85.5939342
38.1809492,-85.6283981
38.3231231,-85.5735660
38.1974912,-85.5945118
38.1798253,-85.6294883
38.1933910,-85.6197583
38.1126243,-85.6737404
38.1218098,-85.5414448
38.1918227,-85.7736148
38.2043748,-85.6509736
38.2297657,-85.7237701
38.2429401,-85.7794027
38.2298750,-85.6920507
38.1661607,-85.5949479
38.1661645,-85.5950325
38.1859177,-85.7797700
38.3231787,-85.5649715
38.0963290,-85.6450866
38.0905986,-85.6428793
38.0941959,-85.6416010
38.0963325,-85.6442554
38.0945248,-85.6420193
38.0893363,-85.6418242
38.0921330,-85.6426351
38.0884864,-85.6414436
38.0919149,-85.6429767
38.0964002,-85.6436142
38.0911272,-85.6437994
38.0897783,-85.6416405
38.0890213,-85.6419428
38.0952289,-85.6430826
38.0906952,-85.6426887
38.0949336,-85.6446328
38.0902387,-85.6415783
38.0904829,-85.6430681
38.0902473,-85.6424150
38.3184200,-85.5462364
38.3188034,-85.5393653
38.0896662,-85.6411257
38.0888241,-85.6419726
38.0930416,-85.6414503
38.0883307,-85.6419861
38.0940319,-85.6422844
38.0891534,-85.6418601
38.0912673,-85.6436541
38.0901947,-85.6413516
38.0920148,-85.6428191
38.0898562,-85.6434900
38.0907883,-85.6417992
38.0899007,-85.6443507
38.0939178,-85.6434223
38.0931192,-85.6410919
38.0907571,-85.6424813
38.0902856,-85.6421947
38.0903212,-85.6419667
38.0907947,-85.6422390
38.3183506,-85.5455571
38.1934781,-85.6199148
38.1814184,-85.6293197
38.1817371,-85.6294074
38.1936108,-85.6217086
38.1943776,-85.5966264
38.1973321,-85.5939515
38.1928128,-85.6213050
38.1802560,-85.6294816
38.1982380,-85.5962224
38.1977784,-85.5937196
38.1939583,-85.5966312
38.1815728,-85.6293800
38.1754093,-85.6305147
38.1749812,-85.6306411
38.1068620,-85.8909759
38.2083718,-85.7442071
38.2062044,-85.6944372
38.2102084,-85.7209969
38.2454960,-85.6586998
38.2551859,-85.8155358
38.2180711,-85.6788336
38.2295369,-85.7067004
38.2268213,-85.6875515
38.1980113,-85.7661205
38.2359404,-85.7240512
38.2209587,-85.7451131
38.2287840,-85.7038948
38.1836393,-85.8053335
38.2374532,-85.7924320
38.2189110,-85.6894084
38.2168934,-85.6480594
38.2692447,-85.8221800
38.2561234,-85.7180779
38.2119314,-85.8013970
38.1735468,-85.7990893
38.2448851,-85.8213158
38.2386331,-85.7076990
38.2179493,-85.7320665
38.2035331,-85.7813938
38.2008190,-85.7918798
38.2283048,-85.7544588
38.2212144,-85.6583430
38.2221048,-85.7036889
38.2372461,-85.7898334
38.2595840,-85.8187920
38.2312845,-85.7334654
38.1574506,-85.7775720
38.1842267,-85.7797562
38.2419232,-85.7095114
38.2289363,-85.7937827
38.1890258,-85.7590216
38.2644522,-85.8006925
38.1993027,-85.7801213
38.2100783,-85.7769675
38.2035058,-85.6870712
38.1491584,-85.7788264
38.2390894,-85.7957308
38.1758519,-85.7765714
38.2121274,-85.7809462
38.2263886,-85.7546380
38.2136517,-85.7344878
38.2287826,-85.7752151
38.2569167,-85.7025067
38.2292152,-85.7933456
38.2255471,-85.7104810
38.2074724,-85.6296683
38.2367724,-85.7103441
38.2670774,-85.7841047
38.2161907,-85.7987992
38.1946568,-85.7141863
38.2473367,-85.7316885
38.2144207,-85.6797582
38.1904819,-85.7707793
38.2336401,-85.7086320
38.2050924,-85.7389903
38.2195177,-85.7943349
38.2376127,-85.7892410
38.2218299,-85.7371227
38.2431788,-85.7880574
38.2615445,-85.7984481
38.2294594,-85.8010880
38.2308535,-85.7414542
38.2499242,-85.7253981
38.1964169,-85.7686245
38.2150142,-85.7304663
38.2651055,-85.7801738
38.2649088,-85.7874135
38.1816181,-85.8010436
38.2117955,-85.7359649
38.2174196,-85.7424877
38.2162766,-85.7449889
38.2322616,-85.7016518
38.2322558,-85.7016464
38.2322421,-85.7016310
38.2208351,-85.7440675
38.3123157,-85.6157591
38.1438324,-85.6082978
38.2000046,-85.7644748
38.1517874,-85.6179898
38.1532695,-85.6152085
38.1512207,-85.6177522
38.1537515,-85.6154832
38.1538055,-85.6163454
38.1525867,-85.6158289
38.1514824,-85.6183296
38.2743650,-85.6056629
38.2743632,-85.6060565
38.2740582,-85.6057768
38.2735430,-85.6056404
38.2742316,-85.6059416
38.2730398,-85.6052199
38.2740796,-85.6053540
38.2745362,-85.6057897
38.2749488,-85.6065641
38.2726149,-85.6060405
38.2732204,-85.6052964
38.2731220,-85.6055935
38.2742418,-85.6054977
38.2750268,-85.6063295
38.2745408,-85.6062307
38.2733197,-85.6056708
38.2746857,-85.6063401
38.2737188,-85.6055537
38.2729727,-85.6059052
38.1306221,-85.6212927
38.1212687,-85.6194972
38.1338906,-85.6253497
38.1254187,-85.6338034
38.1342802,-85.6251415
38.1227296,-85.6179522
38.1227904,-85.6176121
38.1216322,-85.6200986
38.1226514,-85.6183580
38.1226076,-85.6170093
38.1542190,-85.6074223
38.1222315,-85.6175248
38.1223315,-85.6197749
38.1215934,-85.6189197
38.1222565,-85.6159357
38.1221347,-85.6193792
38.1219391,-85.6173195
38.1218978,-85.6191429
38.1226495,-85.6162450
38.1222501,-85.6188895
38.1222574,-85.6200425
38.1219239,-85.6174466
38.1226504,-85.6166247
38.1220117,-85.6170757
38.1229317,-85.6164527
38.1225959,-85.6171369
38.1220757,-85.6196187
38.1222817,-85.6187639
38.1220421,-85.6183947
38.1229304,-85.6159468
38.1221682,-85.6177666
38.1224010,-85.6181303
38.1226376,-85.6184313
38.1216535,-85.6203846
38.1220509,-85.6160232
38.1229384,-85.6166610
38.1218418,-85.6178738
38.1222205,-85.6201783
38.1228464,-85.6172697
38.1217719,-85.6160973
38.1225075,-85.6191186
38.1223502,-85.6169046
38.1218951,-85.6175616
38.1225740,-85.6187222
38.1150687,-85.6023319
38.1478089,-85.8750428
38.1766074,-85.7824388
38.2539152,-85.7134241
38.1764483,-85.8056141
38.2396972,-85.8053016
38.2371718,-85.7859450
38.1503978,-85.8615209
38.1466918,-85.8670607
38.1479467,-85.8677063
38.1479283,-85.8673820
38.1273748,-85.8494519
38.1741877,-85.6301833
38.2035871,-85.7870320
38.1226284,-85.6168751
38.1226554,-85.6163656
38.1225336,-85.6173915
38.1229392,-85.6165915
38.1226667,-85.6182978
38.1222763,-85.6172764
38.1220223,-85.6169486
38.1222243,-85.6190046
38.1228048,-85.6175545
38.1229401,-85.6165224
38.1221890,-85.6176453
38.1217925,-85.6180977
38.1229257,-85.6158798
38.1223669,-85.6196431
38.1228609,-85.6172005
38.1219927,-85.6201628
38.1223496,-85.6197101
38.1220897,-85.6181394
38.1229117,-85.6168881
38.1218798,-85.6177528
38.1220482,-85.6201642
38.1216001,-85.6194661
38.1226233,-85.6185006
38.1216113,-85.6197103
38.1223206,-85.6159195
38.1224021,-85.6195097
38.1223519,-85.6183954
38.1218315,-85.6160810
38.1221635,-85.6192581
38.1220615,-85.6166524
38.1226221,-85.6167323
38.1223660,-85.6162813
38.1216305,-85.6202467
38.1224111,-85.6159148
38.1225885,-85.6186534
38.1215698,-85.6192056
38.1223034,-85.6171534
38.1220297,-85.6197813
38.1223808,-85.6166636
38.1226880,-85.6181614
38.1228148,-85.6174795
38.1228799,-85.6171374
38.1224639,-85.6177583
38.1216360,-85.6188140
38.1225257,-85.6175186
38.1221277,-85.6180189
38.1222396,-85.6201096
38.1221979,-85.6191330
38.1223129,-85.6198481
38.1222750,-85.6199775
38.1229285,-85.6161694
38.1224343,-85.6180154
38.1215863,-85.6193400
38.1216124,-85.6195875
38.1219420,-85.6188812
38.1220962,-85.6201573
38.1222655,-85.6174042
38.1229173,-85.6168013
38.1225175,-85.6190437
38.1218258,-85.6179883
38.1229245,-85.6161233
38.1199184,-85.5983421
38.2554161,-85.7132498
38.1199072,-85.5978292
38.1202364,-85.5957049
38.1197366,-85.5965857
38.1211490,-85.5984071
38.1208791,-85.5999691
38.1195963,-85.5991702
38.1195503,-85.5986471
38.1208884,-85.6004760
38.1196277,-85.5972776
38.1212856,-85.5998976
38.1194455,-85.5960560
38.1186510,-85.5977010
38.1195484,-85.5984907
38.1208541,-85.5997884
38.1430005,-85.6108581
38.1709349,-85.6887609
38.2031205,-85.7125066
38.2597206,-85.8177143
38.2428032,-85.6794028
38.2032604,-85.6495352
38.1466083,-85.7894208
38.1594994,-85.7602511
38.2306622,-85.6837245
38.2253613,-85.6830694
38.2533959,-85.8232209
38.1664924,-85.7743581
38.2165004,-85.7389652
38.2125494,-85.7466170
38.2114786,-85.7438063
38.2355323,-85.7872992
38.2029359,-85.6343045
38.2114106,-85.6901353
38.1822758,-85.8053161
38.2678478,-85.7939851
38.2209257,-85.6773354
38.2381197,-85.7274208
38.2548660,-85.8134243
38.1665154,-85.7665063
38.2092555,-85.6755129
38.2654513,-85.8231124
38.2044986,-85.8011186
38.2112203,-85.6449233
38.2203008,-85.6651445
38.2527473,-85.7145909
38.2616098,-85.7129723
38.2339151,-85.7925014
38.1984133,-85.7797137
38.1463196,-85.7905193
38.2437532,-85.8039737
38.2196334,-85.7023836
38.1997501,-85.7888358
38.2270165,-85.7922378
38.2716099,-85.7935178
38.2496222,-85.7364297
38.2251452,-85.7054309
38.2081690,-85.6648965
38.2446546,-85.8083331
38.2351047,-85.7904844
38.2096364,-85.6663300
38.2407325,-85.7862649
38.1619264,-85.7687072
38.2328752,-85.7965100
38.1953705,-85.7859564
38.2628929,-85.7986511
38.2141779,-85.7335573
38.2491543,-85.6584782
38.2205212,-85.7452533
38.2105776,-85.7520155
38.2630777,-85.8185880
38.2693740,-85.8232760
38.2194632,-85.7902555
38.2403473,-85.7209513
38.2335349,-85.7351678
38.2423116,-85.7088562
38.1863483,-85.7171798
38.2149912,-85.7407848
38.2285298,-85.7906449
38.2179055,-85.7905957
38.2322440,-85.7197851
38.2313555,-85.7941548
38.2157961,-85.6651482
38.2037657,-85.6900664
38.2372665,-85.7337281
38.2146193,-85.6492975
38.2276621,-85.7066702
38.1932649,-85.5480488
38.1502575,-85.7854745
38.2647763,-85.7806829
38.2164265,-85.6661756
38.2679160,-85.8238626
38.2185710,-85.6474647
38.1804520,-85.8037961
38.1658674,-85.5922671
38.3250447,-85.5679654
38.1660370,-85.5928561
38.1662900,-85.5928366
38.1660201,-85.5926746
38.1661666,-85.5932027
38.1661449,-85.5930151
38.1660591,-85.5930135
38.1515394,-85.6185326
38.1525098,-85.6174980
38.1515836,-85.6186589
38.1512853,-85.6178865
38.1453424,-85.6110842
38.1538761,-85.6168914
38.1525373,-85.6176654
38.1532983,-85.6161114
38.1438694,-85.6086417
38.1456171,-85.6106413
38.1534146,-85.6170219
38.1534262,-85.6172047
38.1529409,-85.6167093
38.1519716,-85.6175116
38.1443155,-85.6093603
38.1530689,-85.6167077
38.1517641,-85.6163775
38.1525770,-85.6185443
38.1526850,-85.6179642
38.1524717,-85.6161851
38.1524219,-85.6172687
38.1519001,-85.6168308
38.1465060,-85.6096203
38.1517410,-85.6178377
38.1511610,-85.6175941
38.1538101,-85.6165159
38.1530123,-85.6157882
38.1530538,-85.6181996
38.1534096,-85.6168657
38.1523209,-85.6161740
38.1515162,-85.6165493
38.1524363,-85.6186203
38.1521929,-85.6161842
38.1535453,-85.6152094
38.1515538,-85.6173681
38.1531936,-85.6167057
38.1521649,-85.6182580
38.1515479,-85.6170073
38.1526562,-85.6167423
38.1537896,-85.6160256
38.1518553,-85.6189580
38.1527561,-85.6158169
38.1521562,-85.6179623
38.1524489,-85.6158303
38.1534462,-85.6160851
38.1520596,-85.6162111
38.1531689,-85.6181183
38.1528032,-85.6167110
38.1520296,-85.6172162
38.1534464,-85.6180057
38.1522889,-85.6172241
38.1521742,-85.6188128
38.1459271,-85.6102792
38.1516592,-85.6177000
38.1537783,-85.6158676
38.1536794,-85.6151994
38.1520775,-85.6188857
38.1526743,-85.6184505
38.1513439,-85.6180304
38.1526044,-85.6178058
38.1721144,-85.7096798
38.1721388,-85.7097056
38.1721633,-85.7097313
38.1862901,-85.7825398
38.1936957,-85.7708005
38.1635266,-85.7656252
38.1467743,-85.7901342
38.1581938,-85.7549053
38.2261053,-85.8174651
38.2262793,-85.7030862
38.2547266,-85.7017215
38.1478398,-85.7825095
38.2250287,-85.8128828
38.2001045,-85.7873934
38.1869237,-85.7595943
38.2312420,-85.7995009
38.2482968,-85.8265082
38.2418257,-85.7340629
38.2019278,-85.7882476
38.1980463,-85.6747201
38.2642318,-85.7871436
38.1962543,-85.7116889
38.1940630,-85.7721010
38.2327814,-85.7371684
38.2421290,-85.8110342
38.2628703,-85.7054451
38.2618377,-85.8178876
38.2287854,-85.7090585
38.2157509,-85.7339341
38.0910222,-85.5610976
38.0861000,-85.6014051
38.0865738,-85.6012576
38.0860627,-85.6012099
38.0865823,-85.6010598
38.0866494,-85.6008336
38.0860648,-85.6007079
38.0865781,-85.6005595
38.1818252,-85.7600117
38.2276780,-85.7900650
38.1627655,-85.7093883
38.1705103,-85.7748567
38.2292096,-85.7867811
38.2222793,-85.8073787
38.2363023,-85.6646524
38.2200063,-85.8021468
38.2231921,-85.7008246
38.2418479,-85.7396367
38.1965009,-85.7744820
38.2003942,-85.6709661
38.1542601,-85.5522969
38.1480951,-85.8667022
38.1502835,-85.6404963
38.1101951,-85.6117706
38.1508070,-85.6414566
38.1103598,-85.6135130
38.1104021,-85.6120965
38.1551261,-85.5515805
38.1554656,-85.5510519
38.1105004,-85.6141900
38.1517562,-85.6396933
38.1239124,-85.6329597
38.1296716,-85.6504015
38.1120096,-85.6602033
38.1091603,-85.6113451
38.1488092,-85.8681392
38.1479885,-85.8670137
38.1481297,-85.8669921
38.1484651,-85.8667032
38.1483472,-85.8667006
38.1295111,-85.6500247
38.1297224,-85.6508172
38.1102990,-85.6083023
38.1110395,-85.6143101
38.1549997,-85.5509715
38.1091515,-85.6078966
38.1892678,-85.7871873
38.0903124,-85.6026127
38.2241635,-85.6834218
38.2610470,-85.8004935
38.1616180,-85.7603079
38.2336399,-85.7886171
38.2334642,-85.7907230
38.1819912,-85.7616896
38.2289351,-85.7882946
38.2651508,-85.7942823
38.2385919,-85.7324668
38.2342870,-85.7120723
38.2410599,-85.8091439
38.2281228,-85.7091793
38.2000908,-85.6370193
38.2239824,-85.6508203
38.2618106,-85.7099098
38.2537130,-85.6755714
38.2220192,-85.8046416
38.2643162,-85.7796743
38.2201493,-85.7021281
38.1768485,-85.8049803
38.2107187,-85.6901063
38.2555781,-85.6846614
38.2058520,-85.6319977
38.2603831,-85.7171130
38.2244405,-85.8063576
38.1599832,-85.7615425
38.2073716,-85.6843553
38.1976572,-85.7934585
38.2365440,-85.7228190
38.2283809,-85.7756649
38.2419742,-85.7299159
38.1999465,-85.6718213
38.1811870,-85.8048592
38.2492643,-85.8281160
38.1968655,-85.7124242
38.2336857,-85.6636208
38.2077811,-85.6841376
38.2280356,-85.7876241
38.1854387,-85.7754535
38.2138456,-85.7135218
38.2607698,-85.8019353
38.2055666,-85.6276130
38.2610334,-85.8259179
38.2093681,-85.6661155
38.1707945,-85.8679886
38.2253699,-85.6891922
38.1831639,-85.8009087
38.1803956,-85.7633970
38.1709705,-85.5754702
38.1826696,-85.8134560
38.1855488,-85.8503504
38.2365431,-85.7152491
38.1858222,-85.8500890
38.2646946,-85.8246070
38.0909278,-85.6049237
38.2312308,-85.7544380
38.2344346,-85.7930662
38.2320607,-85.7994325
38.2420307,-85.7822809
38.2021449,-85.7765342
38.2322049,-85.7325001
38.1786145,-85.7818283
38.2284363,-85.7405624
38.2214710,-85.7917463
38.2335644,-85.7140888
38.2608670,-85.7970173
38.2188395,-85.6650948
38.1612027,-85.7707514
38.1845048,-85.8062437
38.2196412,-85.8036181
38.2615926,-85.7974247
38.2581800,-85.6999963
38.2292692,-85.8038336
38.2371188,-85.7883517
38.2291638,-85.8024469
38.2289155,-85.7105587
38.2172041,-85.6842588
38.2282760,-85.7697048
38.2143791,-85.6489061
38.2479584,-85.7282251
38.2325405,-85.7967388
38.2128304,-85.7725115
38.2241225,-85.6835163
38.2223568,-85.6646163
38.1510873,-85.7738756
38.2400421,-85.6602028
38.2726028,-85.7935328
38.2624180,-85.7915568
38.2201508,-85.6707329
38.2035284,-85.6871182
38.2634220,-85.7087165
38.2289339,-85.7709963
38.1863074,-85.7564855
38.2254341,-85.6902131
38.1917759,-85.7759788
38.2320878,-85.7303804
38.1496136,-85.7789529
38.2351926,-85.7071586
38.2655446,-85.8250926
38.2640574,-85.8005325
38.2030208,-85.6934055
38.1843186,-85.8014005
38.2301941,-85.7389286
38.2306456,-85.7929803
38.2322179,-85.7404359
38.1939574,-85.7166678
38.1958653,-85.7142120
38.2277079,-85.7127056
38.1656984,-85.7113556
38.2330269,-85.6906213
38.1675141,-85.7122104
38.1618262,-85.7682938
38.2139429,-85.7319278
38.2167576,-85.6664323
38.2062722,-85.6611385
38.2193326,-85.7324424
38.2452158,-85.6593103
38.2211497,-85.6562761
38.0938378,-85.6151824
